timestep,edge_id,edge_cpu_available,edge_memory_available,edge_queue_length,edge_latency_current,edge_energy_level,is_failed,is_degrading,is_isolated
178,23,2871.08,9.8457,4,17.4,3984.75,0,1,0
178,24,5810.45,8.615,6,10.57,933.76,0,0,0
178,25,3671.51,6.5751,3,6.17,5876.64,0,0,0
178,26,5717.01,11.1706,3,21.47,3161.67,0,0,0
178,27,2949.58,20.7213,2,31.54,1842.15,0,0,0
178,28,1374.86,9.9849,6,20.77,1940.19,0,0,0
178,29,3550.58,7.7673,4,22.12,2882.57,0,0,0
178,30,787.77,6.0712,60,17.12,704.28,0,0,0
178,31,6330.34,30.3544,6,10.44,451.53,0,0,0
178,32,3292.09,8.9596,5,19.57,4994.52,0,0,0
178,33,6104.34,40.5978,2,24.33,1698.22,0,0,0
178,34,2476.58,17.9757,5,13.42,3352.61,0,1,0
178,35,496.12,3.3447,4,9.67,2206.08,0,0,0
178,36,2579.47,9.9168,3,30.27,731.05,0,0,0
178,37,531.14,3.0792,4,5.06,2670.51,0,1,0
178,38,14237.53,29.3563,5,26.87,3069.42,0,0,0
178,39,1255.59,3.7391,4,14.04,1517.52,0,0,0
178,40,4904.99,3.3682,5,24.91,6246.92,0,0,0
178,41,3666.6,3.1229,4,19.25,2364.5,0,0,0
178,42,7979.39,37.3245,2,7.18,3431.8,0,0,0
178,43,280.32,2.9556,5,19.04,1565.73,0,1,0
178,44,4531.22,65.4527,3,10.69,3247.61,0,0,0
178,45,2287.87,9.2576,0,11.04,1465.04,0,0,0
178,46,2885.43,20.873,2,19.57,3122.18,0,0,0
178,47,1294.61,3.1939,2,21.1,3458.18,0,0,0
178,48,1077.57,15.0734,64,8.68,948.47,0,0,0
178,49,2559.62,4.3761,7,5.1,1180.56,0,0,0
178,50,702.17,2.3026,4,6.48,927.5,0,0,0
179,1,3444.82,12.9337,2,32.24,654.07,0,0,0
179,2,862.0,2.4632,5,22.93,838.91,0,0,0
179,3,1927.17,17.4294,6,33.92,3213.9,0,0,0
179,4,3304.65,12.0947,7,7.0,1405.48,0,0,0
179,5,5992.53,12.961,2,11.4,2398.1,0,0,0
179,6,2195.04,1.0891,4,6.1,2757.27,0,0,0
179,7,1379.38,3.9262,8,30.18,3248.11,0,0,0
179,8,1556.92,7.7631,3,17.27,1117.73,0,0,0
179,9,1137.5,1.8018,2,28.3,852.41,0,0,0
179,10,701.57,3.6076,7,13.82,1266.35,0,0,0
179,11,3322.38,4.3427,5,21.78,6513.61,0,0,0
179,12,9488.13,53.2945,5,22.08,5921.2,0,0,0
179,13,1311.22,3.5092,8,11.25,1118.4,0,0,0
179,14,3763.65,15.2815,6,26.39,6555.36,0,0,0
179,15,16394.3,91.0147,1,12.59,4766.36,0,0,0
179,16,2702.09,7.2244,6,32.57,1772.84,0,0,0
179,17,1375.44,6.285,6,21.7,1455.14,0,0,0
179,18,1106.34,1.2646,4,12.77,4441.64,0,0,0
179,19,14993.74,51.9355,5,28.43,1998.05,0,0,0
179,20,4040.72,18.7277,3,24.73,1272.41,0,0,0
179,21,1066.53,17.947,3,30.02,2230.22,0,1,0
179,22,1092.92,4.5185,6,24.26,6080.02,0,0,0
179,23,2978.03,17.1464,4,14.08,4728.86,0,1,0
179,24,5323.7,4.3579,4,7.5,1908.04,0,0,0
179,25,4802.96,7.2949,7,23.77,2195.14,0,0,0
179,26,4230.65,13.5017,3,27.75,3997.84,0,0,0
179,27,1579.95,12.7268,5,10.03,5057.35,0,0,0
179,28,2144.81,12.0724,4,3.58,3347.9,0,0,0
179,29,3395.28,13.669,7,21.41,2214.53,0,0,0
179,30,2632.12,5.4193,6,31.18,663.9,0,0,0
179,31,9787.13,71.0304,7,22.35,548.96,0,0,0
179,32,3846.81,11.0259,5,21.79,4193.88,0,0,0
179,33,5558.29,34.1861,3,24.48,2012.53,0,0,0
179,34,3463.11,14.4239,3,23.03,3595.45,0,1,0
179,35,522.15,1.7851,2,12.57,2857.17,0,0,0
179,36,6051.98,8.8761,9,25.87,623.93,0,0,0
179,37,946.27,1.6301,6,16.77,4412.49,0,1,0
179,38,10718.89,18.7411,6,27.04,2934.73,0,0,0
179,39,1528.17,3.5623,7,26.76,2130.43,0,0,0
179,40,3930.25,5.2567,4,27.3,7571.45,0,0,0
179,41,5831.58,5.6106,4,33.92,2364.5,0,0,0
179,42,11208.69,48.3814,3,17.36,3431.8,0,0,0
179,43,665.49,4.8414,4,12.85,1728.1,0,1,0
179,44,11188.68,67.906,1,7.4,3422.51,0,0,0
179,45,3752.16,11.8806,4,5.33,1315.94,0,0,0
179,46,2600.76,11.6073,4,7.24,4245.37,0,0,0
179,47,1888.98,3.2762,8,15.49,1955.31,0,0,0
179,48,9497.31,31.6847,3,8.55,485.78,0,0,0
179,49,5002.56,6.4681,4,26.26,893.01,0,0,0
179,50,1094.85,1.178,5,11.25,736.23,0,0,0
180,1,4276.82,17.7025,4,17.92,727.97,0,0,0
180,2,408.99,4.3488,7,28.2,964.4,0,0,0
180,3,2185.87,10.0114,2,13.41,2904.49,0,0,0
180,4,5237.75,8.8213,5,23.14,848.6,0,0,0
180,5,4290.78,17.9323,5,6.22,4794.6,0,0,0
180,6,1849.86,2.3277,4,11.89,2417.94,0,0,0
180,7,2365.33,2.9465,4,13.41,1407.13,0,0,0
180,8,3376.26,12.6665,2,17.13,976.21,0,0,0
180,9,1398.96,3.4625,1,21.27,509.52,0,0,0
180,10,661.9,3.949,3,25.11,664.45,0,0,0
180,11,4446.18,5.5521,5,32.96,6665.6,0,0,0
180,12,7215.35,37.9295,3,8.15,2958.44,0,0,0
180,13,1034.25,4.7268,5,33.12,415.77,0,0,0
180,14,2933.16,13.4046,3,28.77,7029.1,0,0,0
180,15,9771.92,73.5507,4,16.26,5299.85,0,0,0
180,16,3484.75,4.7204,5,19.67,2893.72,0,0,0
180,17,2936.21,6.0681,9,20.31,1345.71,0,0,0
180,18,555.04,1.273,3,4.36,2501.47,0,0,0
180,19,11123.11,32.6142,6,24.46,4081.79,0,0,0
180,20,4907.41,19.0365,6,30.88,1678.58,0,0,0
180,21,1983.86,16.8464,4,21.51,1255.14,0,1,0
180,22,696.92,5.9146,6,18.54,4005.03,0,0,0
180,23,1975.38,7.5478,3,26.37,4801.89,0,1,0
180,24,5470.35,3.6664,1,30.19,1759.52,0,0,0
180,25,3382.47,8.5276,2,3.95,2976.0,0,0,0
180,26,4183.29,7.2707,4,12.37,1538.83,0,0,0
180,27,3571.49,17.9521,3,5.86,4590.94,0,0,0
180,28,2340.62,9.1104,1,8.31,3378.93,0,0,0
180,29,4798.57,18.37,7,9.85,2663.94,0,0,0
180,30,1363.74,6.032,5,10.66,717.81,0,0,0
180,31,9754.42,44.6788,2,24.49,461.67,0,0,0
180,32,3267.77,11.9795,5,15.26,5108.61,0,0,0
180,33,5232.96,27.3727,6,23.03,1468.88,0,0,0
180,34,772.27,16.6531,3,15.81,4708.99,0,1,0
180,35,557.18,2.8188,4,29.19,2894.01,0,0,0
180,36,5481.12,11.6057,7,6.45,1088.68,0,0,0
180,37,208.32,2.1379,1,16.15,2194.13,0,1,0
180,38,7512.13,28.3658,4,9.4,2955.6,0,0,0
180,39,1617.47,2.1311,2,32.57,1582.05,0,0,0
180,40,3644.73,8.7053,6,33.97,5495.19,0,0,0
180,41,4802.74,6.1992,5,20.99,1986.74,0,0,0
180,42,11004.83,51.5025,1,7.08,1528.33,0,0,0
180,43,225.21,1.9257,2,8.65,1728.1,0,1,0
180,44,10134.88,70.0156,2,24.45,1509.82,0,0,0
180,45,2944.33,10.5868,2,18.37,1649.9,0,0,0
180,46,2891.33,16.1271,6,20.93,3960.14,0,0,0
180,47,1583.31,3.7013,5,29.54,6198.1,0,0,0
180,48,6635.0,19.937,2,20.01,730.94,0,0,0
180,49,3006.92,5.8177,4,18.24,672.62,0,0,0
180,50,589.74,2.2483,5,15.49,451.55,0,0,0
181,1,5384.03,13.325,4,7.3,607.77,0,0,0
181,2,879.22,2.324,3,32.5,587.5,0,0,0
181,3,2184.77,18.9456,3,20.04,1855.74,0,0,0
181,4,2660.91,18.2351,3,16.88,925.47,0,0,0
181,5,3047.42,11.1641,2,6.73,4143.85,0,0,0
181,6,2188.58,1.181,6,27.93,5623.71,0,0,0
181,7,1659.47,2.1871,2,13.56,3782.21,0,0,0
181,8,2591.51,12.7718,2,21.06,830.63,0,0,0
181,9,1492.25,1.9574,5,6.41,795.26,0,0,0
181,10,933.74,3.4687,4,30.09,497.65,0,0,0
181,11,2104.84,4.8707,5,15.27,4648.79,0,0,0
181,12,6851.34,38.434,3,33.05,6530.91,0,0,0
181,13,720.56,3.8525,3,11.61,1118.4,0,0,0
181,14,3268.03,11.8353,2,31.71,3752.67,0,0,0
181,15,14321.58,91.544,4,26.43,2793.44,0,0,0
181,16,3190.14,5.2183,7,6.69,2047.99,0,0,0
181,17,2800.29,5.0727,2,23.54,1168.39,0,0,0
181,18,765.23,1.2856,5,22.1,5188.6,0,0,0
181,19,13848.91,27.5032,3,10.79,5015.06,0,0,0
181,20,3410.06,10.3042,6,8.59,1984.2,0,0,0
181,21,582.76,10.4328,10,19.91,1616.51,0,1,0
181,22,718.28,5.9015,5,29.88,6533.5,0,0,0
181,23,1532.49,7.5576,7,24.6,5635.8,0,1,0
181,24,4301.52,7.091,6,5.97,2188.64,0,0,0
181,25,4748.29,7.875,2,14.88,4603.31,0,0,0
181,26,5790.79,7.5761,3,27.17,2266.81,0,0,0
181,27,2795.88,11.0253,0,19.95,5265.91,0,0,0
181,28,3317.59,8.9168,4,28.1,4655.24,0,0,0
181,29,5769.66,16.5624,2,24.35,1775.96,0,0,0
181,30,1322.74,2.5804,2,14.19,422.44,0,0,0
181,31,11305.25,28.4048,3,23.79,1042.52,0,0,0
181,32,5178.68,6.5784,1,10.7,4911.58,0,0,0
181,33,9434.06,46.5731,1,13.96,1656.14,0,0,0
181,34,3165.9,9.7463,3,30.08,3463.14,0,1,0
181,35,672.39,2.8191,4,9.37,1733.34,0,0,0
181,36,2558.19,10.1681,4,8.23,912.63,0,0,0
181,37,572.38,2.6424,3,12.34,3047.16,0,1,0
181,38,15516.58,15.8801,6,4.03,2514.78,0,0,0
181,39,706.24,3.3649,4,31.11,2284.23,0,0,0
181,40,3551.51,3.4379,3,17.32,3643.76,0,0,0
181,41,3160.86,5.1651,8,15.51,1684.5,0,0,0
181,42,12824.71,34.9633,3,15.42,3431.8,0,0,0
181,43,455.83,3.1954,3,5.4,1728.1,0,1,0
181,44,8537.69,64.4398,3,17.56,1437.65,0,0,0
181,45,4221.7,10.2764,6,16.42,1054.53,0,0,0
181,46,2514.33,8.8528,0,12.22,2947.49,0,0,0
181,47,1819.81,3.1097,2,13.52,4053.21,0,0,0
181,48,9588.82,16.0336,6,23.3,854.45,0,0,0
181,49,3979.24,2.9808,3,14.76,822.38,0,0,0
181,50,539.1,1.7254,4,4.02,724.47,0,0,0
182,1,2442.79,10.3926,3,25.66,1126.58,0,0,0
182,2,906.82,4.4608,2,34.05,345.75,0,0,0
182,3,1825.82,18.0681,3,13.85,2444.63,0,0,0
182,4,4852.11,13.2484,6,11.85,597.27,0,0,0
182,5,3535.31,11.2121,6,34.5,2471.99,0,0,0
182,6,2251.85,2.7844,3,29.56,4094.83,0,0,0
182,7,1414.67,2.3686,6,7.49,2074.61,0,0,0
182,8,2796.79,10.4858,4,34.4,1252.47,0,0,0
182,9,1013.51,1.7566,5,30.83,830.74,0,0,0
182,10,646.61,2.2919,4,7.26,874.46,0,0,0
182,11,4175.0,10.9027,5,28.21,4862.72,0,0,0
182,12,4226.9,31.5316,0,30.72,4013.26,0,0,0
182,13,927.4,3.8209,5,15.1,420.0,0,0,0
182,14,1318.08,20.5823,1,3.96,3847.31,0,0,0
182,15,13563.6,67.3177,2,20.35,3527.19,0,0,0
182,16,2883.25,6.6922,6,6.39,1880.34,0,0,0
182,17,2723.18,4.8553,1,3.17,2268.36,0,0,0
182,18,1009.21,1.5764,1,12.71,6659.96,0,0,0
182,19,21094.23,37.3164,2,29.11,3180.12,0,0,0
182,20,2133.14,10.5825,5,9.99,1699.09,0,0,0
182,21,672.94,14.1591,8,16.76,1969.93,0,1,0
182,22,928.31,3.9661,6,34.67,4875.53,0,0,0
182,23,660.09,14.5803,2,27.07,2958.83,0,1,0
182,24,3059.74,8.3125,4,19.34,2128.38,0,0,0
182,25,4695.45,4.5283,3,30.9,6678.0,0,0,0
182,26,5703.67,9.6642,4,7.92,3538.15,0,0,0
182,27,2242.01,9.8725,5,16.94,3859.08,0,0,0
182,28,3487.28,6.7189,5,6.55,3169.96,0,0,0
182,29,5759.85,17.2539,3,33.34,4897.77,0,0,0
182,30,2858.72,4.145,3,8.71,982.17,0,0,0
182,31,13904.97,61.7384,6,9.78,493.02,0,0,0
182,32,4463.88,11.3688,3,14.13,3376.39,0,0,0
182,33,6602.77,24.0325,4,20.32,1067.37,0,0,0
182,34,1469.8,20.9154,6,25.67,3889.35,0,1,0
182,35,505.53,3.6847,1,24.83,2996.9,0,0,0
182,36,6307.15,12.1594,7,7.52,1245.06,0,0,0
182,37,468.62,1.0708,4,23.72,2576.47,0,1,0
182,38,5776.32,37.0545,5,27.32,1104.09,0,0,0
182,39,1574.01,2.2001,5,25.68,1353.39,0,0,0
182,40,6200.53,5.8953,3,32.75,5060.27,0,0,0
182,41,2156.82,3.7748,5,12.63,1950.38,0,0,0
182,42,18797.95,56.7526,2,12.01,1184.67,0,0,0
182,43,584.29,4.8611,5,27.62,985.21,0,1,0
182,44,5132.55,78.8967,3,21.34,1969.74,0,0,0
182,45,2872.42,16.295,4,7.25,895.47,0,0,0
182,46,4692.49,9.5258,3,19.08,2097.59,0,0,0
182,47,1115.77,4.3029,1,13.59,4144.41,0,0,0
182,48,10750.35,31.8136,5,23.96,792.01,0,0,0
182,49,5679.65,5.1925,3,32.85,1595.96,0,0,0
182,50,944.21,1.831,9,8.63,887.03,0,0,0
183,1,4302.71,7.5409,5,32.29,988.95,0,0,0
183,2,789.79,3.3896,4,13.68,814.72,0,0,0
183,3,2529.79,19.3567,1,25.03,2576.64,0,0,0
183,4,5205.3,14.5148,1,9.74,1231.77,0,0,0
183,5,6082.85,9.785,4,25.88,2523.53,0,0,0
183,6,1620.08,2.7693,5,29.63,5089.76,0,0,0
183,7,860.35,4.7246,4,21.72,1830.65,0,0,0
183,8,1444.79,10.5096,3,26.36,698.17,0,0,0
183,9,895.84,3.7525,2,23.96,958.24,0,0,0
183,10,406.01,4.1789,7,31.52,963.71,0,0,0
183,11,4546.16,11.0619,2,21.62,6665.6,0,0,0
183,12,5664.57,67.2911,3,7.43,2565.4,0,0,0
183,13,598.62,4.7493,11,28.71,1118.4,0,0,0
183,14,2410.48,19.7446,2,22.22,4404.53,0,0,0
183,15,13327.18,81.8706,4,27.02,7379.1,0,0,0
183,16,4746.53,5.5904,6,33.51,2172.89,0,0,0
183,17,3256.85,4.744,7,5.09,1747.61,0,0,0
183,18,431.2,0.8324,2,13.44,6901.3,0,0,0
183,19,16267.88,34.4986,4,22.84,4057.01,0,0,0
183,20,4106.49,15.2489,3,18.35,1476.5,0,0,0
183,21,1407.23,13.276,6,14.9,2255.01,0,1,0
183,22,1238.63,2.5207,3,11.01,6086.3,0,0,0
183,23,1710.94,15.1764,5,7.42,6389.6,0,1,0
183,24,5490.67,7.9162,2,32.35,1723.17,0,0,0
183,25,1986.78,3.4855,4,23.08,5621.44,0,0,0
183,26,3064.24,10.3798,4,19.28,3403.29,0,0,0
183,27,1299.1,12.9998,2,30.61,3522.79,0,0,0
183,28,1873.39,10.206,4,18.87,3946.28,0,0,0
183,29,6063.54,12.5843,5,5.53,2811.45,0,0,0
183,30,2872.04,2.7678,5,23.79,835.79,0,0,0
183,31,11037.46,64.4659,1,34.7,804.38,0,0,0
183,32,2287.83,7.9017,4,11.97,2510.58,0,0,0
183,33,10332.7,23.0331,4,17.84,1705.87,0,0,0
183,34,3394.32,15.05,4,3.05,3961.9,0,1,0
183,35,997.37,3.8535,2,14.78,2996.9,0,0,0
183,36,5348.47,13.5066,4,12.51,480.09,0,0,0
183,37,760.31,1.3642,6,4.26,3869.46,0,1,0
183,38,8345.55,18.5409,3,14.57,2483.44,0,0,0
183,39,813.03,1.7588,6,26.34,3055.41,0,0,0
183,40,6782.19,6.4001,5,32.56,3150.0,0,0,0
183,41,4104.71,7.9307,6,5.24,2352.08,0,0,0
183,42,6607.19,58.7428,2,16.63,1128.83,0,0,0
183,43,608.99,3.9123,4,34.8,1728.1,0,1,0
183,44,8208.51,39.4949,4,24.56,1423.44,0,0,0
183,45,5072.01,15.9011,4,10.88,901.57,0,0,0
183,46,2773.07,12.4922,4,15.97,1402.27,0,0,0
183,47,1122.97,3.3554,1,18.74,5203.93,0,0,0
183,48,7154.8,20.5349,5,32.27,550.46,0,0,0
183,49,4486.49,7.0714,2,6.71,785.97,0,0,0
183,50,667.61,1.8849,4,16.21,746.92,0,0,0
184,1,2780.32,8.18,6,6.77,395.48,0,0,0
184,2,305.68,2.9235,4,27.0,881.5,0,0,0
184,3,3340.84,8.9478,6,3.54,1015.11,0,0,0
184,4,5142.65,7.2554,5,5.27,1385.26,0,0,0
184,5,5856.53,10.3157,3,24.05,2284.77,0,0,0
184,6,1311.81,1.6186,1,16.34,4538.75,0,0,0
184,7,1809.5,4.6307,5,33.38,1837.83,0,0,0
184,8,1630.85,11.5501,2,9.85,832.66,0,0,0
184,9,1671.55,2.0618,2,34.64,712.4,0,0,0
184,10,416.32,3.0506,5,20.73,1569.6,0,0,0
184,11,3076.45,9.8445,4,32.82,2951.99,0,0,0
184,12,8473.04,55.4793,1,6.56,2659.8,0,0,0
184,13,1602.78,2.7623,4,14.82,373.44,0,0,0
184,14,1959.88,13.8866,3,11.86,5164.31,0,0,0
184,15,15476.33,68.0136,2,18.74,4592.16,0,0,0
184,16,3254.11,4.4383,8,10.91,2339.87,0,0,0
184,17,3541.96,3.0248,3,14.06,1492.75,0,0,0
184,18,889.0,1.4259,3,19.61,3322.26,0,0,0
184,19,15031.2,46.9342,5,31.38,4847.68,0,0,0
184,20,4628.24,17.4635,5,19.2,1403.45,0,0,0
184,21,753.46,7.3251,4,25.47,1333.25,0,1,0
184,22,1280.88,2.3595,3,21.25,6339.62,0,0,0
184,23,1554.08,13.1328,4,32.48,2303.77,0,1,0
184,24,2194.93,5.323,7,26.54,1755.86,0,0,0
184,25,3737.89,7.4948,5,13.96,4807.47,0,0,0
184,26,5268.43,6.3836,2,17.08,1435.63,0,0,0
184,27,1272.46,13.6013,2,31.72,3831.34,0,0,0
184,28,2771.51,6.8438,4,27.86,2549.69,0,0,0
184,29,3708.27,14.8518,5,18.18,5124.48,0,0,0
184,30,2850.85,6.2987,3,11.08,441.74,0,0,0
184,31,10736.14,64.5099,8,29.82,481.34,0,0,0
184,32,3680.51,6.1231,7,9.72,5399.39,0,0,0
184,33,4780.82,21.618,7,15.39,1700.25,0,0,0
184,34,1447.63,16.7823,4,3.73,3547.06,0,1,0
184,35,576.79,3.327,3,34.89,2996.9,0,0,0
184,36,5591.07,6.2194,0,5.72,1094.99,0,0,0
184,37,780.75,2.1493,4,33.41,3792.02,0,1,0
184,38,10524.59,37.7577,5,13.94,2611.34,0,0,0
184,39,710.1,1.807,7,15.79,1152.27,0,0,0
184,40,3641.98,4.3878,3,27.12,3803.49,0,0,0
184,41,3546.04,5.9294,3,23.38,2342.69,0,0,0
184,42,8793.99,63.0787,4,5.76,1721.15,0,0,0
184,43,500.59,4.2509,3,31.25,1515.89,0,1,0
184,44,7004.13,51.3466,60,19.43,1801.08,0,0,0
184,45,3100.42,17.8488,1,26.45,1078.54,0,0,0
184,46,5567.82,21.142,6,7.9,1870.18,0,0,0
184,47,1051.37,4.3218,4,34.92,4785.81,0,0,0
184,48,8198.61,17.2803,7,20.59,618.61,0,0,0
184,49,5246.66,4.9703,3,7.22,642.33,0,0,0
184,50,1028.11,2.1395,2,4.92,554.84,0,0,0
185,1,4423.15,13.7149,2,3.46,484.18,0,0,0
185,2,648.59,4.989,6,29.76,702.11,0,0,0
185,3,2854.33,13.6644,1,17.1,2439.94,0,0,0
185,4,1858.15,8.0094,3,20.95,901.32,0,0,0
185,5,5821.92,13.8671,1,31.33,4324.42,0,0,0
185,6,2240.16,1.9763,6,29.55,6508.99,0,0,0
185,7,2271.23,5.3946,5,7.57,3305.82,0,0,0
185,8,2838.0,16.4798,5,31.81,803.48,0,0,0
185,9,1005.17,1.6275,1,27.17,801.41,0,0,0
185,10,471.56,3.8224,2,7.3,1251.62,0,0,0
185,11,3819.56,11.1791,4,32.84,4330.2,0,0,0
185,12,9905.92,58.7303,3,34.27,5917.27,0,0,0
185,13,1421.43,5.0184,5,17.37,1118.4,0,0,0
185,14,3950.99,19.364,6,15.99,5100.79,0,0,0
185,15,13438.7,78.7424,5,23.64,7379.1,0,0,0
185,16,2978.26,6.3806,6,18.15,2042.1,0,0,0
185,17,978.11,4.6045,74,15.77,1153.08,0,0,0
185,18,523.54,1.0814,5,5.19,6586.7,0,0,0
185,19,11955.17,27.7113,4,16.11,4131.8,0,0,0
185,20,3363.81,21.2747,3,33.6,1314.63,0,0,0
185,21,925.63,9.2975,7,34.02,1634.36,0,1,0
185,22,813.82,3.3293,4,12.56,3694.0,0,0,0
185,23,1402.18,12.2281,6,7.1,5491.78,0,1,0
185,24,4417.48,5.2598,3,9.07,2227.57,0,0,0
185,25,5169.88,7.3433,3,4.83,6678.0,0,0,0
185,26,4925.48,10.2696,5,32.54,4517.97,0,0,0
185,27,1307.54,15.188,3,24.37,3101.2,0,0,0
185,28,3800.55,11.4721,2,29.2,4077.59,0,0,0
185,29,3569.07,10.334,6,20.66,2502.42,0,0,0
185,30,1618.46,4.2563,4,12.4,968.86,0,0,0
185,31,7506.75,58.2796,3,21.23,1129.47,0,0,0
185,32,2930.01,11.5977,2,16.05,3341.28,0,0,0
185,33,12056.72,24.8556,2,23.25,1839.37,0,0,0
185,34,2765.55,13.4776,6,9.81,5314.76,0,1,0
185,35,1191.78,3.8757,8,12.9,1886.65,0,0,0
185,36,4767.17,10.7803,6,5.85,1307.46,0,0,0
185,37,712.97,1.1492,6,4.01,2136.76,0,1,0
185,38,6514.37,24.5838,2,31.08,2745.67,0,0,0
185,39,1002.79,2.4772,2,4.51,1867.96,0,0,0
185,40,3161.26,4.7182,1,20.92,6859.06,0,0,0
185,41,5846.15,5.3621,7,26.7,2364.5,0,0,0
185,42,6691.86,31.6274,6,8.01,3365.71,0,0,0
185,43,484.99,3.9765,4,6.21,1728.1,0,1,0
185,44,10441.86,58.2787,3,21.99,1608.21,0,0,0
185,45,5662.9,18.8599,4,6.62,939.96,0,0,0
185,46,2964.92,8.9083,2,16.9,2983.28,0,0,0
185,47,2341.23,2.6728,4,26.88,2806.57,0,0,0
185,48,10653.66,13.3728,4,22.73,769.95,0,0,0
185,49,4901.13,6.3094,6,27.19,1564.22,0,0,0
185,50,993.31,1.1411,5,14.86,917.14,0,0,0
186,1,3161.24,7.4082,4,9.8,458.51,0,0,0
186,2,846.33,2.761,4,22.65,424.22,0,0,0
186,3,1170.82,18.9966,6,10.3,3175.96,0,0,0
186,4,2935.44,7.5752,5,7.84,1430.0,0,0,0
186,5,3949.52,14.7016,5,8.49,2884.13,0,0,0
186,6,544.19,1.4218,16,9.08,6563.19,0,0,0
186,7,1751.85,4.4073,3,31.78,2434.59,0,0,0
186,8,3008.25,11.1148,6,32.77,1187.1,0,0,0
186,9,1250.31,2.5236,3,9.35,1041.83,0,0,0
186,10,666.98,4.4233,2,24.98,988.91,0,0,0
186,11,2513.08,10.8464,1,26.26,3327.82,0,0,0
186,12,5104.48,29.3306,5,25.37,6344.96,0,0,0
186,13,768.88,5.4667,5,9.07,788.67,0,0,0
186,14,2247.6,14.8416,4,29.26,5018.48,0,0,0
186,15,15590.31,70.1335,6,32.39,7379.1,0,0,0
186,16,4208.11,5.3366,2,3.35,1815.07,0,0,0
186,17,1873.14,5.0717,8,20.15,2782.87,0,0,0
186,18,554.51,1.5998,0,20.55,6051.4,0,0,0
186,19,8640.54,23.9771,5,14.89,3041.17,0,0,0
186,20,2286.93,11.4373,2,5.63,1671.48,0,0,0
186,21,1738.46,21.7136,1,13.11,1602.21,0,1,0
186,22,867.37,2.8284,4,34.98,4974.25,0,0,0
186,23,2273.37,15.5011,5,6.97,6030.22,0,1,0
186,24,2606.07,7.152,5,7.45,1005.03,0,0,0
186,25,4592.82,8.2759,3,10.38,6602.08,0,0,0
186,26,5538.34,10.1236,1,33.28,3430.95,0,0,0
186,27,1805.94,17.6693,1,6.28,3817.85,0,0,0
186,28,2774.65,7.7292,6,11.32,3383.28,0,0,0
186,29,3694.15,14.1346,2,29.68,4964.05,0,0,0
186,30,1994.88,3.8674,3,27.83,519.79,0,0,0
186,31,15793.92,71.7887,4,18.1,1014.51,0,0,0
186,32,3561.75,6.6697,5,5.34,3701.85,0,0,0
186,33,9704.95,46.0808,2,21.03,1574.85,0,0,0
186,34,1283.02,21.2768,1,19.14,3680.83,0,1,0
186,35,1020.85,3.9729,7,3.92,1643.6,0,0,0
186,36,6568.15,12.5152,6,24.98,1200.44,0,0,0
186,37,507.07,1.2586,6,8.93,3297.19,0,1,0
186,38,12200.78,32.004,2,5.3,1455.05,0,0,0
186,39,1466.96,2.4027,2,16.95,1174.32,0,0,0
186,40,6635.23,3.8265,4,28.18,3431.91,0,0,0
186,41,3369.68,4.1278,3,21.54,1821.85,0,0,0
186,42,19734.56,72.1771,6,18.39,3431.8,0,0,0
186,43,343.57,1.8824,7,7.49,1539.83,0,1,0
186,44,12460.14,66.2067,4,23.31,3307.2,0,0,0
186,45,4303.42,14.3365,7,18.7,1374.09,0,0,0
186,46,3735.89,21.3034,5,32.99,4466.43,0,0,0
186,47,1711.99,4.2422,5,13.12,6198.1,0,0,0
186,48,15328.49,18.4338,3,15.2,961.46,0,0,0
186,49,4767.65,4.0117,5,7.68,1348.15,0,0,0
186,50,1496.84,1.4945,1,26.83,1370.97,0,0,0
187,1,5678.18,6.9204,4,19.57,430.82,0,0,0
187,2,513.24,4.8644,2,13.55,1012.22,0,0,0
187,3,1403.26,8.3238,4,23.36,2994.79,0,0,0
187,4,4157.41,12.5619,0,12.86,1003.56,0,0,0
187,5,6605.17,8.8853,3,24.94,2878.07,0,0,0
187,6,973.81,2.7178,4,22.79,5483.87,0,0,0
187,7,2161.52,4.5844,2,6.06,2174.36,0,0,0
187,8,1954.05,15.5809,4,24.85,1199.81,0,0,0
187,9,732.98,2.9317,1,30.22,629.48,0,0,0
187,10,1024.01,2.5958,5,8.68,1319.8,0,0,0
187,11,2338.83,11.3733,3,5.85,3856.89,0,0,0
187,12,6028.82,42.4899,4,31.93,2507.5,0,0,0
187,13,1100.58,5.1391,12,31.11,926.22,0,0,0
187,14,2146.95,18.5191,2,7.87,7029.1,0,0,0
187,15,7372.98,79.4296,6,26.46,6867.96,0,0,0
187,16,4658.35,4.3098,6,6.37,1986.99,0,0,0
187,17,2566.7,5.7848,5,28.34,2996.72,0,0,0
187,18,877.77,1.3819,4,10.73,4041.03,0,0,0
187,19,15247.02,31.0892,3,22.27,4458.76,0,0,0
187,20,3482.69,10.3184,8,33.49,829.22,0,0,0
187,21,980.99,7.778,3,15.43,1688.98,0,1,0
187,22,1377.93,4.7709,4,8.48,4398.79,0,0,0
187,23,1866.4,17.3424,4,15.76,3241.59,0,1,0
187,24,2724.75,6.875,2,31.18,1364.0,0,0,0
187,25,4102.6,7.8229,1,19.16,3446.95,0,0,0
187,26,3333.67,12.3782,3,14.53,2581.79,0,0,0
187,27,1501.61,20.6282,7,5.26,2681.67,0,0,0
187,28,2633.49,6.7767,3,10.4,2547.96,0,0,0
