timestep,cloud_id,cloud_cpu_available,cloud_memory_available,cloud_queue_length,cloud_latency_current,is_in_maintenance,is_overloaded,had_cold_start
283,8,10413.24,218.4753,7,60.93,0,0,0
283,9,44648.43,175.8826,8,97.61,0,0,0
283,10,6788.95,107.5378,3,65.73,0,0,0
284,1,58870.73,51.0724,8,62.13,0,0,0
284,2,28386.45,144.8943,7,31.12,0,0,0
284,3,55601.5,204.5011,8,108.38,0,0,0
284,4,47754.89,198.1502,10,27.68,0,0,0
284,5,4425.12,158.8165,12,48.09,0,0,0
284,6,39621.11,185.9344,3,52.74,0,0,0
284,7,18592.13,239.7604,17,74.52,0,0,0
284,8,22704.31,288.8138,8,68.9,0,0,0
284,9,20653.93,154.6223,8,108.98,0,0,0
284,10,22430.52,249.279,9,62.58,0,0,0
285,1,58811.96,119.8234,9,56.27,0,0,0
285,2,21150.7,171.5469,5,31.01,0,0,0
285,3,46130.01,142.4054,8,107.76,0,0,0
285,4,48239.26,187.291,7,38.12,0,0,0
285,5,16875.72,207.4967,8,44.51,0,0,0
285,6,51155.68,155.7615,11,44.22,0,0,0
285,7,20395.64,131.52,8,54.06,0,0,0
285,8,19281.09,333.2342,9,57.21,0,0,0
285,9,52715.25,152.8105,7,86.0,0,0,0
285,10,7847.69,166.5675,9,67.68,0,0,0
286,1,3169.47,84.9763,138,60.27,0,1,0
286,2,32801.18,136.3037,6,49.97,0,0,0
286,3,39093.7,219.0859,1,97.71,0,0,0
286,4,39383.99,327.4098,14,27.72,0,0,0
286,5,8042.61,275.3391,5,59.14,0,0,0
286,6,32769.02,104.5338,3,51.59,0,0,0
286,7,27213.59,125.9268,12,67.84,0,0,0
286,8,17975.93,315.2154,6,65.7,0,0,0
286,9,26658.12,236.404,9,86.71,0,0,0
286,10,15717.4,178.0486,7,60.08,0,0,0
287,1,66000.19,63.1025,6,40.0,0,0,0
287,2,36807.52,161.1583,10,41.32,0,0,0
287,3,26307.28,107.5724,7,103.64,0,0,0
287,4,45015.46,377.7157,8,42.77,0,0,0
287,5,6080.53,126.0564,6,40.91,0,0,0
287,6,41974.43,224.0858,9,45.94,0,0,0
287,7,33498.58,169.5457,5,66.52,0,0,0
287,8,16803.42,299.4327,6,66.09,0,0,0
287,9,23677.14,212.7042,8,103.18,0,0,0
287,10,11316.15,226.1438,11,63.28,0,0,0
288,1,62763.01,85.1369,12,40.81,0,0,0
288,2,22160.71,95.1582,7,46.55,0,0,0
288,3,49275.54,263.2438,14,87.63,0,0,0
288,4,21085.33,337.227,11,34.64,0,0,0
288,5,9519.79,336.6092,9,53.92,0,0,0
288,6,51721.65,110.9567,12,45.29,0,0,0
288,7,10906.23,199.8497,8,51.32,0,0,0
288,8,21271.79,331.0379,6,54.69,0,0,0
288,9,57785.17,142.5075,11,104.16,0,0,0
288,10,24392.3,181.0544,6,65.31,0,0,0
289,1,56546.96,146.8066,8,61.51,0,0,0
289,2,35299.55,149.9664,9,40.9,0,0,0
289,3,48136.17,98.3717,4,106.17,0,0,0
289,4,37530.72,237.3762,7,42.13,0,0,0
289,5,16455.94,311.1817,13,58.41,0,0,0
289,6,50964.33,256.0493,6,42.5,0,0,0
289,7,24495.25,280.0489,10,55.83,0,0,0
289,8,9262.62,115.3138,6,68.02,0,0,0
289,9,33704.08,116.8035,6,98.29,0,0,0
289,10,2014.59,309.9841,111,53.56,0,1,0
290,1,29767.5,57.9215,4,62.8,0,0,0
290,2,37741.58,138.6278,9,39.55,0,0,0
290,3,41438.91,207.9448,11,100.87,0,0,0
290,4,14695.68,140.4569,11,45.35,0,0,0
290,5,11815.78,335.7951,9,53.79,0,0,0
290,6,16378.16,131.0245,10,40.55,0,0,0
290,7,35310.83,95.6566,4,60.18,0,0,0
290,8,9737.67,173.6657,8,63.98,0,0,0
290,9,22496.35,191.232,9,95.04,0,0,0
290,10,25606.95,152.3759,9,52.1,0,0,0
291,1,56099.23,61.6324,8,50.52,0,0,0
291,2,45527.56,222.0612,8,44.38,0,0,0
291,3,22546.64,101.5708,5,91.98,0,0,0
291,4,52405.92,303.7508,10,32.96,0,0,0
291,5,16931.52,114.7257,11,49.27,0,0,0
291,6,37487.3,231.7318,7,1886.51,0,0,1
291,7,22271.57,242.8799,7,60.91,0,0,0
291,8,5573.44,129.6173,5,56.55,0,0,0
291,9,26891.8,89.1875,3,89.7,0,0,0
291,10,10063.88,143.9697,3,54.57,0,0,0
292,1,2626.05,134.2588,88,52.59,0,1,0
292,2,11299.29,97.5033,11,46.37,0,0,0
292,3,39851.76,201.5607,9,92.11,0,0,0
292,4,37510.03,225.0421,3,37.63,0,0,0
292,5,9810.95,209.866,6,56.61,0,0,0
292,6,58093.82,223.3851,6,52.03,0,0,0
292,7,23338.82,287.9582,6,61.49,0,0,0
292,8,1761.84,250.1578,148,53.71,0,1,0
292,9,42753.14,83.4725,7,91.29,0,0,0
292,10,15958.33,229.5798,8,71.09,0,0,0
293,1,66281.86,82.6597,8,58.96,0,0,0
293,2,1467.97,94.8987,93,43.76,0,1,0
293,3,21944.95,263.3664,9,98.48,0,0,0
293,4,47949.07,363.3384,10,47.3,0,0,0
293,5,14946.4,242.1437,1,64.33,0,0,0
293,6,16999.45,231.961,10,50.91,0,0,0
293,7,26394.7,162.6779,7,57.72,0,0,0
293,8,22574.43,112.8044,11,51.55,0,0,0
293,9,38303.44,89.1912,11,90.51,0,0,0
293,10,23805.39,306.5466,9,62.04,0,0,0
294,1,43097.25,72.0295,7,49.09,0,0,0
294,2,27424.17,218.7431,10,40.46,0,0,0
294,3,35755.29,141.4519,8,103.32,0,0,0
294,4,47037.27,379.4189,6,34.26,0,0,0
294,5,7236.18,145.7225,7,55.65,0,0,0
294,6,58947.02,247.0126,11,42.4,0,0,0
294,7,39210.6,225.822,6,74.46,0,0,0
294,8,7709.18,285.4502,15,65.64,0,0,0
294,9,27543.89,171.8176,8,95.53,0,0,0
294,10,22081.31,297.4443,11,71.59,0,0,0
295,1,29299.06,115.7307,8,48.48,0,0,0
295,2,21601.18,208.4346,2,41.29,0,0,0
295,3,30467.22,115.7497,4,88.34,0,0,0
295,4,43944.9,149.4309,6,28.95,0,0,0
295,5,16654.88,115.0138,4,41.02,0,0,0
295,6,33095.87,218.5397,9,56.32,0,0,0
295,7,31681.38,271.4754,9,51.51,0,0,0
295,8,9893.2,153.9412,10,62.56,0,0,0
295,9,47105.3,190.5057,9,98.59,0,0,0
295,10,9216.64,164.2918,11,52.63,0,0,0
296,1,22009.21,118.4543,5,42.3,0,0,0
296,2,42490.28,179.9097,6,29.61,0,0,0
296,3,43671.56,158.41,8,88.82,0,0,0
296,4,51755.9,286.1154,12,27.93,0,0,0
296,5,11645.1,121.549,9,56.86,0,0,0
296,6,37851.21,243.7094,8,59.61,0,0,0
296,7,11316.52,283.6148,11,54.74,0,0,0
296,8,9257.26,329.5817,4,61.66,0,0,0
296,9,23054.78,211.2902,9,90.34,0,0,0
296,10,22266.32,200.3958,9,66.32,0,0,0
297,1,66324.87,55.1225,8,40.29,0,0,0
297,2,44018.91,139.2419,7,35.1,0,0,0
297,3,23514.01,177.2203,7,108.87,0,0,0
297,4,30375.79,334.2605,13,30.16,0,0,0
297,5,9962.35,182.1606,6,60.33,0,0,0
297,6,50313.01,258.2201,7,45.29,0,0,0
297,7,39334.76,134.1847,10,71.46,0,0,0
297,8,18699.34,183.7591,8,51.47,0,0,0
297,9,57516.55,101.5605,9,104.4,0,0,0
297,10,12256.64,192.8208,9,66.28,0,0,0
298,1,22175.55,111.9282,8,58.96,0,0,0
298,2,40969.26,165.6717,5,29.32,0,0,0
298,3,26342.2,185.7339,2,86.01,0,0,0
298,4,21553.39,252.7848,3,28.13,0,0,0
298,5,10033.06,163.8863,5,45.49,0,0,0
298,6,34286.01,182.4977,10,48.13,0,0,0
298,7,23110.4,216.0608,10,65.45,0,0,0
298,8,22265.93,328.5017,5,60.95,0,0,0
298,9,32454.16,80.8788,5,91.36,0,0,0
298,10,16603.4,298.6209,12,63.49,0,0,0
299,1,42515.05,67.8438,11,48.58,0,0,0
299,2,14616.79,203.2379,6,36.77,0,0,0
299,3,43764.14,305.9104,11,109.35,0,0,0
299,4,44932.53,375.5248,11,41.63,0,0,0
299,5,14036.6,154.2456,4,46.51,0,0,0
299,6,58128.08,226.0572,8,46.93,0,0,0
299,7,29532.38,268.0709,10,53.72,0,0,0
299,8,20442.85,153.4935,8,50.62,0,0,0
299,9,42898.02,183.0147,9,102.58,0,0,0
299,10,11455.44,277.7366,7,67.36,0,0,0
300,1,0.0,0.0,9999,9999.0,1,0,0
300,2,29022.08,234.0704,11,28.32,0,0,0
300,3,55273.05,193.8089,14,103.27,0,0,0
300,4,40905.87,246.4486,8,42.41,0,0,0
300,5,7452.95,138.4907,8,47.03,0,0,0
300,6,33997.26,197.1264,4,56.03,0,0,0
300,7,33511.56,92.807,8,73.5,0,0,0
300,8,12705.77,212.5789,8,57.32,0,0,0
300,9,28460.6,141.0471,6,104.19,0,0,0
300,10,17730.44,235.5764,7,63.55,0,0,0
301,1,0.0,0.0,9999,9999.0,1,0,0
301,2,34420.67,162.8196,9,37.31,0,0,0
301,3,39219.03,281.28,8,85.65,0,0,0
301,4,25678.05,140.871,7,32.99,0,0,0
301,5,1394.27,165.7542,96,52.32,0,1,0
301,6,40243.84,187.1554,7,40.31,0,0,0
301,7,24053.65,175.2379,8,73.81,0,0,0
301,8,10267.53,274.3787,6,72.79,0,0,0
301,9,27918.39,107.0057,13,89.1,0,0,0
301,10,11088.61,299.7696,6,63.22,0,0,0
302,1,0.0,0.0,9999,9999.0,1,0,0
302,2,12674.29,113.2798,4,30.63,0,0,0
302,3,50542.28,127.1229,10,102.41,0,0,0
302,4,31592.32,216.3312,5,41.07,0,0,0
302,5,17009.36,348.1992,5,44.48,0,0,0
302,6,21686.91,130.0068,8,64.59,0,0,0
302,7,25799.61,169.8063,6,55.61,0,0,0
302,8,2264.54,268.9279,156,66.29,0,1,0
302,9,51318.42,119.1797,8,108.59,0,0,0
302,10,11939.18,175.6437,6,50.56,0,0,0
303,1,0.0,0.0,9999,9999.0,1,0,0
303,2,21841.73,231.0987,5,25.95,0,0,0
303,3,41320.71,212.4008,7,88.48,0,0,0
303,4,13375.6,143.89,8,46.87,0,0,0
303,5,16578.36,269.35,7,59.7,0,0,0
303,6,45187.64,229.115,10,41.44,0,0,0
303,7,15511.56,229.0685,8,70.73,0,0,0
303,8,8624.62,202.6699,12,60.2,0,0,0
303,9,44431.68,85.8578,13,98.43,0,0,0
303,10,9950.28,232.6584,12,57.96,0,0,0
304,1,0.0,0.0,9999,9999.0,1,0,0
304,2,43663.9,96.5673,10,40.97,0,0,0
304,3,45885.07,264.547,10,104.3,0,0,0
304,4,20576.28,386.8967,2,34.41,0,0,0
304,5,18390.56,309.9045,6,47.18,0,0,0
304,6,43393.49,238.0169,5,61.58,0,0,0
304,7,11540.99,118.4185,12,53.97,0,0,0
304,8,12552.99,262.5263,0,70.03,0,0,0
304,9,52081.18,222.4387,11,89.72,0,0,0
304,10,7219.94,144.9532,9,58.62,0,0,0
305,1,0.0,0.0,9999,9999.0,1,0,0
305,2,36486.74,159.2607,5,47.42,0,0,0
305,3,39374.67,112.2543,11,92.94,0,0,0
305,4,33583.4,385.077,8,44.74,0,0,0
305,5,6625.79,240.8427,4,42.92,0,0,0
305,6,22999.87,137.7047,8,60.91,0,0,0
305,7,15224.65,255.804,4,53.73,0,0,0
305,8,13533.54,308.8358,7,63.28,0,0,0
305,9,26118.41,109.7274,10,94.38,0,0,0
305,10,6975.91,231.3326,5,62.12,0,0,0
306,1,0.0,0.0,9999,9999.0,1,0,0
306,2,25700.43,182.2442,5,26.41,0,0,0
306,3,26756.69,204.3652,6,88.1,0,0,0
306,4,46394.0,285.7724,6,34.88,0,0,0
306,5,4424.2,269.4835,7,47.84,0,0,0
306,6,56683.05,99.1346,8,58.69,0,0,0
306,7,30510.61,129.6403,5,62.52,0,0,0
306,8,12315.58,214.7131,4,73.81,0,0,0
306,9,17861.25,115.9578,6,86.0,0,0,0
306,10,11291.69,151.1993,6,52.56,0,0,0
307,1,0.0,0.0,9999,9999.0,1,0,0
307,2,19447.97,183.9317,7,49.38,0,0,0
307,3,16631.97,106.0175,8,109.32,0,0,0
307,4,26389.36,137.6824,10,43.62,0,0,0
307,5,11858.38,244.0029,8,64.07,0,0,0
307,6,25211.13,89.7334,10,54.04,0,0,0
307,7,11371.92,207.2031,7,51.91,0,0,0
307,8,17617.74,298.5431,9,60.7,0,0,0
307,9,58233.81,209.0188,8,106.75,0,0,0
307,10,13233.97,152.0639,15,66.11,0,0,0
308,1,0.0,0.0,9999,9999.0,1,0,0
308,2,31224.39,211.2741,12,30.46,0,0,0
308,3,56955.94,207.38,5,94.95,0,0,0
308,4,17780.78,260.8081,9,25.86,0,0,0
308,5,11732.77,286.8221,5,64.82,0,0,0
308,6,36309.52,89.4377,9,62.06,0,0,0
308,7,33505.59,277.0816,7,61.38,0,0,0
308,8,13039.26,195.9406,9,54.66,0,0,0
308,9,28069.11,182.5737,9,102.77,0,0,0
308,10,14258.32,190.091,7,56.37,0,0,0
309,1,0.0,0.0,9999,9999.0,1,0,0
309,2,19575.3,94.0217,12,49.24,0,0,0
309,3,53493.62,280.9057,9,89.45,0,0,0
309,4,45685.07,252.6521,10,29.04,0,0,0
309,5,15346.77,241.8387,8,43.53,0,0,0
309,6,20046.97,176.7308,5,64.34,0,0,0
309,7,38136.6,114.9963,7,64.88,0,0,0
309,8,21040.48,146.0302,8,73.37,0,0,0
309,9,51927.66,116.2465,8,108.55,0,0,0
309,10,2945.06,188.5829,190,57.43,0,1,0
310,1,0.0,0.0,9999,9999.0,1,0,0
310,2,16064.71,139.0082,6,45.49,0,0,0
310,3,57367.16,259.2467,5,90.27,0,0,0
310,4,17099.21,213.5439,8,49.89,0,0,0
310,5,14490.3,284.989,7,58.18,0,0,0
310,6,47664.51,220.1736,9,42.12,0,0,0
310,7,15018.06,164.6999,3,62.23,0,0,0
310,8,15206.07,254.8775,8,59.22,0,0,0
310,9,57998.69,149.1256,5,107.74,0,0,0
310,10,10272.17,199.8696,9,62.34,0,0,0
311,1,0.0,0.0,9999,9999.0,1,0,0
311,2,1465.41,130.9199,120,31.25,0,1,0
311,3,34453.43,206.95,4,93.53,0,0,0
311,4,21479.6,225.9186,7,46.7,0,0,0
311,5,10882.71,116.3949,12,43.72,0,0,0
311,6,60899.24,130.3176,12,51.71,0,0,0
311,7,16204.37,176.078,6,60.34,0,0,0
311,8,15723.74,152.1049,9,53.82,0,0,0
311,9,37567.48,233.682,6,89.96,0,0,0
311,10,9615.72,110.1707,16,65.33,0,0,0
312,1,0.0,0.0,9999,9999.0,1,0,0
312,2,41513.98,235.4271,4,47.08,0,0,0
312,3,53200.01,297.0152,7,92.73,0,0,0
312,4,47162.69,186.2636,10,25.28,0,0,0
312,5,14298.24,346.4238,6,48.53,0,0,0
312,6,33109.86,196.5084,11,46.14,0,0,0
312,7,18816.66,174.1552,8,59.56,0,0,0
312,8,9010.96,254.5669,5,53.11,0,0,0
312,9,38697.92,229.7698,7,97.45,0,0,0
312,10,26177.3,244.4952,11,70.65,0,0,0
313,1,0.0,0.0,9999,9999.0,1,0,0
313,2,25453.13,238.7316,8,43.49,0,0,0
313,3,28570.79,175.9698,9,94.78,0,0,0
313,4,33805.08,228.2435,2,29.97,0,0,0
313,5,4333.83,193.3429,7,62.93,0,0,0
313,6,62807.12,102.7828,9,43.14,0,0,0
313,7,20190.69,269.9599,8,74.17,0,0,0
313,8,10744.92,219.1104,3,57.26,0,0,0
313,9,46968.7,101.998,8,99.51,0,0,0
313,10,7210.34,253.1369,11,62.32,0,0,0
314,1,0.0,0.0,9999,9999.0,1,0,0
314,2,28989.01,92.6153,8,41.41,0,0,0
314,3,55306.75,262.9776,9,101.6,0,0,0
314,4,25445.74,249.0223,5,45.02,0,0,0
314,5,18381.3,166.5357,8,60.24,0,0,0
314,6,49389.88,166.7294,6,60.58,0,0,0
314,7,20745.17,171.3869,6,71.72,0,0,0
314,8,20177.1,175.7931,10,50.77,0,0,0
314,9,56085.35,88.867,9,93.13,0,0,0
314,10,8714.56,137.8584,10,65.2,0,0,0
315,1,0.0,0.0,9999,9999.0,1,0,0
315,2,33317.36,234.5132,3,26.3,0,0,0
315,3,49929.74,118.7279,10,109.41,0,0,0
315,4,13670.36,291.7527,11,25.99,0,0,0
315,5,14744.97,114.8943,10,52.07,0,0,0
315,6,61996.25,103.1135,7,44.12,0,0,0
315,7,28155.2,164.8329,15,64.88,0,0,0
315,8,18044.75,175.6059,9,54.47,0,0,0
315,9,58525.77,152.9953,9,92.15,0,0,0
315,10,7944.21,280.7148,14,60.35,0,0,0
316,1,0.0,0.0,9999,9999.0,1,0,0
316,2,28937.05,107.7109,5,34.37,0,0,0
316,3,17669.68,142.8315,14,90.78,0,0,0
316,4,13941.17,198.0837,14,49.23,0,0,0
316,5,17675.04,211.8013,9,54.61,0,0,0
316,6,42725.24,223.8072,7,61.57,0,0,0
316,7,12170.58,165.4596,3,72.89,0,0,0
316,8,13457.73,238.7838,8,50.91,0,0,0
316,9,14281.66,121.8408,10,97.49,0,0,0
316,10,15039.21,215.5049,2,72.11,0,0,0
317,1,0.0,0.0,9999,9999.0,1,0,0
317,2,17555.61,175.0684,6,43.63,0,0,0
317,3,43892.26,229.9679,5,99.55,0,0,0
317,4,35710.71,242.0829,14,46.98,0,0,0
317,5,15967.44,112.9188,5,41.13,0,0,0
317,6,40954.19,85.6784,6,50.74,0,0,0
317,7,29532.23,111.6682,8,51.87,0,0,0
317,8,12185.43,122.6209,7,53.42,0,0,0
317,9,23597.07,78.1329,5,90.89,0,0,0
317,10,15834.25,173.0776,3,72.34,0,0,0
318,1,0.0,0.0,9999,9999.0,1,0,0
318,2,41752.77,132.9743,10,43.61,0,0,0
318,3,55049.49,200.8153,9,98.94,0,0,0
318,4,18939.3,147.4105,9,25.77,0,0,0
318,5,7858.89,143.4319,8,46.42,0,0,0
318,6,58979.04,250.8413,8,50.54,0,0,0
318,7,26941.46,161.8748,11,70.61,0,0,0
318,8,7470.66,285.645,6,65.83,0,0,0
318,9,17955.4,107.8417,2,94.54,0,0,0
318,10,8747.67,237.5039,8,55.58,0,0,0
319,1,0.0,0.0,9999,9999.0,1,0,0
319,2,45405.71,108.2257,7,45.87,0,0,0
319,3,41233.72,256.886,9,102.97,0,0,0
319,4,17270.64,227.2386,5,28.49,0,0,0
319,5,14971.61,207.4486,7,43.9,0,0,0
319,6,40505.41,250.4613,5,47.62,0,0,0
319,7,12615.23,266.7921,11,60.96,0,0,0
319,8,15106.49,173.4632,11,55.58,0,0,0
319,9,54104.6,185.8872,0,88.34,0,0,0
319,10,11752.27,295.6445,6,73.14,0,0,0
320,1,0.0,0.0,9999,9999.0,1,0,0
320,2,22495.61,215.8694,8,46.46,0,0,0
320,3,15264.01,159.61,8,97.54,0,0,0
320,4,45671.78,363.945,13,28.21,0,0,0
320,5,10566.73,160.4601,3,42.75,0,0,0
320,6,21044.75,214.2132,5,58.49,0,0,0
320,7,38220.43,215.4357,8,59.05,0,0,0
320,8,16401.49,333.581,17,50.68,0,0,0
320,9,23416.35,213.9469,7,86.37,0,0,0
320,10,12798.51,241.7646,10,56.37,0,0,0
321,1,66286.17,101.2733,7,43.06,0,0,0
321,2,40370.22,100.2209,5,48.83,0,0,0
321,3,55903.98,185.8981,8,105.86,0,0,0
321,4,23502.81,232.503,9,42.0,0,0,0
321,5,5821.66,147.1693,4,42.15,0,0,0
321,6,50024.84,138.782,3,40.98,0,0,0
321,7,35766.98,116.3396,8,61.11,0,0,0
321,8,7531.44,185.2962,6,51.4,0,0,0
321,9,26870.65,95.9759,10,107.36,0,0,0
321,10,22038.61,117.6492,3,67.01,0,0,0
322,1,60610.5,68.5626,11,46.03,0,0,0
322,2,46667.82,82.7139,11,44.51,0,0,0
322,3,42649.91,199.0394,9,85.2,0,0,0
322,4,13449.44,302.9919,9,35.81,0,0,0
322,5,11578.71,337.687,8,52.6,0,0,0
322,6,53629.75,183.4728,13,58.53,0,0,0
322,7,37215.95,275.6094,8,51.66,0,0,0
322,8,21383.83,205.6779,16,60.68,0,0,0
322,9,28423.42,206.5458,9,103.95,0,0,0
322,10,13332.22,214.2054,6,54.92,0,0,0
323,1,64463.85,122.7081,4,57.2,0,0,0
323,2,17199.66,192.6533,6,45.25,0,0,0
323,3,57146.24,119.9995,3,92.18,0,0,0
323,4,32320.68,392.5189,10,43.71,0,0,0
323,5,7451.45,172.6001,9,64.29,0,0,0
323,6,18498.64,223.838,15,58.92,0,0,0
323,7,10329.67,168.4818,8,54.3,0,0,0
323,8,18883.09,130.0129,9,66.17,0,0,0
323,9,44093.98,144.1447,6,104.73,0,0,0
323,10,11706.44,265.6301,8,57.1,0,0,0
324,1,53059.65,89.0055,8,42.25,0,0,0
324,2,46237.38,97.3673,7,33.88,0,0,0
324,3,54196.79,102.7317,10,94.07,0,0,0
324,4,41967.1,372.6255,7,37.99,0,0,0
324,5,4647.34,345.3696,7,50.26,0,0,0
324,6,39082.94,82.168,6,50.77,0,0,0
324,7,30899.11,142.0994,4,63.33,0,0,0
324,8,21849.79,157.9508,8,54.49,0,0,0
324,9,24371.47,143.0442,7,96.3,0,0,0
324,10,8578.65,264.5036,9,57.76,0,0,0
325,1,25566.9,111.7283,10,50.14,0,0,0
325,2,43710.86,148.9607,9,38.89,0,0,0
325,3,47781.48,196.5324,10,85.46,0,0,0
325,4,37692.53,340.2783,10,30.12,0,0,0
325,5,15995.19,264.2601,5,52.87,0,0,0
325,6,42283.13,193.2119,7,40.56,0,0,0
325,7,39800.56,174.3738,8,63.64,0,0,0
325,8,13201.46,153.3368,10,63.47,0,0,0
325,9,55307.19,147.9456,7,92.1,0,0,0
325,10,11746.84,260.0029,8,73.59,0,0,0
326,1,59595.32,71.8663,4,64.35,0,0,0
326,2,28007.47,203.4594,8,32.72,0,0,0
326,3,51637.54,218.2949,5,100.8,0,0,0
326,4,44994.5,163.403,6,48.02,0,0,0
326,5,12496.53,204.9804,9,56.66,0,0,0
326,6,50294.59,186.3155,13,57.5,0,0,0
326,7,36639.7,293.7156,6,52.98,0,0,0
326,8,12239.13,231.0682,9,68.48,0,0,0
326,9,59049.72,105.9094,11,90.9,0,0,0
326,10,12937.34,222.4211,5,68.58,0,0,0
327,1,45727.64,49.2405,15,41.37,0,0,0
327,2,42661.65,117.6727,7,26.64,0,0,0
327,3,30655.19,194.7486,5,93.28,0,0,0
327,4,30765.29,288.321,11,40.58,0,0,0
327,5,10916.39,198.3347,10,62.7,0,0,0
327,6,37280.49,123.8489,6,48.75,0,0,0
327,7,37231.32,179.3518,12,69.09,0,0,0
327,8,1832.41,351.7988,158,74.07,0,1,0
327,9,18860.31,112.3142,8,94.07,0,0,0
327,10,9283.51,201.604,7,66.15,0,0,0
328,1,29256.97,91.5396,7,55.22,0,0,0
328,2,18136.29,193.231,8,45.17,0,0,0
328,3,47683.7,218.4855,7,108.66,0,0,0
328,4,30700.38,347.9333,6,48.99,0,0,0
328,5,7453.59,341.7491,10,53.48,0,0,0
328,6,49558.59,119.0982,6,45.69,0,0,0
328,7,9860.78,285.0173,10,66.0,0,0,0
328,8,6785.07,277.6166,7,59.12,0,0,0
328,9,37338.54,83.6228,7,97.12,0,0,0
328,10,24368.15,313.1814,5,56.82,0,0,0
329,1,48134.85,54.9118,6,61.8,0,0,0
329,2,38415.26,235.3643,5,47.73,0,0,0
329,3,21838.54,212.5782,12,86.21,0,0,0
329,4,13609.63,338.7844,10,32.14,0,0,0
329,5,9223.21,203.6991,8,44.71,0,0,0
329,6,47181.05,90.1429,7,59.43,0,0,0
329,7,25776.21,107.9117,14,69.31,0,0,0
329,8,1966.63,218.9214,144,68.85,0,1,0
329,9,47304.61,189.671,12,99.91,0,0,0
329,10,18193.02,111.5856,10,56.47,0,0,0
330,1,63895.69,73.6666,5,62.08,0,0,0
330,2,29892.69,239.7044,8,48.01,0,0,0
330,3,15726.55,119.748,3,109.32,0,0,0
330,4,1907.63,198.1392,93,44.69,0,1,0
330,5,17556.89,288.4465,11,40.76,0,0,0
330,6,44659.75,104.8306,10,51.77,0,0,0
330,7,38456.97,116.6314,5,57.85,0,0,0
330,8,22657.58,117.3184,9,52.85,0,0,0
330,9,53202.03,225.8511,6,98.12,0,0,0
330,10,677.33,236.6818,142,71.06,0,1,0
331,1,36832.68,49.4805,6,47.62,0,0,0
331,2,27268.03,83.7484,5,34.51,0,0,0
331,3,44042.29,197.689,7,92.8,0,0,0
331,4,16785.35,371.6671,6,41.82,0,0,0
331,5,8654.56,117.2395,7,59.31,0,0,0
331,6,34683.65,248.3793,8,52.36,0,0,0
331,7,14197.46,232.3708,6,52.31,0,0,0
331,8,18004.65,347.9943,11,62.91,0,0,0
331,9,28240.57,237.565,11,87.79,0,0,0
331,10,25456.41,154.1312,9,54.2,0,0,0
332,1,45715.6,72.3819,7,51.46,0,0,0
332,2,22518.5,191.1639,2,26.68,0,0,0
332,3,21866.42,115.316,10,88.17,0,0,0
332,4,23338.02,144.1188,9,32.65,0,0,0
332,5,17854.34,275.4721,9,55.17,0,0,0
332,6,46354.7,188.8076,6,52.39,0,0,0
332,7,39438.64,193.0323,12,64.93,0,0,0
332,8,17461.81,161.6548,10,65.92,0,0,0
332,9,26338.6,83.4592,7,107.17,0,0,0
332,10,2971.71,139.8231,132,62.18,0,1,0
333,1,34095.16,111.589,12,56.82,0,0,0
333,2,41186.72,89.5931,4,48.25,0,0,0
333,3,17771.03,300.1052,12,92.43,0,0,0
333,4,27385.29,277.8597,5,41.47,0,0,0
333,5,18051.55,209.9963,13,43.3,0,0,0
333,6,32921.63,228.5919,9,42.01,0,0,0
333,7,12042.43,98.8698,6,53.03,0,0,0
333,8,5680.03,218.1021,13,55.62,0,0,0
333,9,29185.62,224.8174,5,88.53,0,0,0
333,10,16210.35,227.975,9,54.07,0,0,0
334,1,15821.75,65.8275,6,52.38,0,0,0
334,2,26177.28,107.6182,11,35.85,0,0,0
334,3,57435.85,306.3101,8,104.94,0,0,0
334,4,45422.81,158.4267,6,42.01,0,0,0
334,5,13950.24,195.918,7,48.1,0,0,0
334,6,20882.54,230.0954,9,55.92,0,0,0
334,7,31272.51,223.5984,1,65.33,0,0,0
334,8,18889.69,297.6378,6,60.65,0,0,0
334,9,31613.46,181.321,8,93.44,0,0,0
334,10,9546.37,317.6425,6,53.44,0,0,0
335,1,30291.56,79.0782,6,51.62,0,0,0
335,2,44854.1,88.6605,10,49.38,0,0,0
335,3,46916.26,226.2273,10,92.49,0,0,0
335,4,21339.77,372.6182,12,48.32,0,0,0
335,5,15134.88,128.1984,9,63.44,0,0,0
335,6,47340.28,250.1195,5,49.04,0,0,0
335,7,18736.04,221.6307,10,59.56,0,0,0
335,8,12966.33,306.2173,9,58.03,0,0,0
335,9,29255.2,224.1168,5,106.48,0,0,0
335,10,7249.62,111.9156,9,71.85,0,0,0
336,1,36919.29,92.8665,4,40.36,0,0,0
336,2,24173.97,185.9153,13,41.66,0,0,0
336,3,46984.26,125.915,7,91.19,0,0,0
336,4,12909.65,133.6167,5,45.96,0,0,0
336,5,12097.56,126.1936,11,52.71,0,0,0
336,6,33612.34,162.2228,6,42.25,0,0,0
336,7,21091.32,181.687,8,55.82,0,0,0
336,8,9763.0,263.1133,8,73.75,0,0,0
336,9,53424.04,180.2181,8,86.43,0,0,0
336,10,24657.73,224.14,5,64.94,0,0,0
337,1,48957.76,94.882,10,53.36,0,0,0
337,2,20653.09,80.1391,6,48.71,0,0,0
337,3,42791.93,112.7081,9,96.56,0,0,0
337,4,15569.64,368.4996,5,45.65,0,0,0
