timestep,edge_id,edge_cpu_available,edge_memory_available,edge_queue_length,edge_latency_current,edge_energy_level,is_failed,is_degrading,is_isolated
117,21,87.25,0.1548,81,62.66,2359.93,0,1,0
117,22,1474.48,18.4761,70,49.36,1414.55,0,0,0
117,23,8680.52,70.0433,53,40.78,483.4,0,0,0
117,24,92.29,16.5266,64,53.4,3636.77,0,0,0
117,25,4463.45,23.5818,63,45.57,684.16,0,0,0
117,26,3241.95,27.5928,69,49.06,2371.68,0,0,0
117,27,2900.43,25.5926,84,52.42,1232.93,0,0,0
117,28,14888.81,85.8698,50,39.92,1509.17,0,0,0
117,29,729.13,1.6871,72,50.16,3324.64,0,0,0
117,30,11218.66,98.0855,42,36.87,3202.17,0,0,0
117,31,24.86,1.277,102,65.45,3101.51,0,0,0
117,32,859.84,6.3524,109,62.64,1280.52,0,0,0
117,33,3080.36,14.9565,68,46.65,4226.01,0,0,0
117,34,6934.59,55.4539,38,38.23,4135.27,0,0,0
117,35,24.22,0.0492,88,60.82,2672.82,0,0,0
117,36,112.84,0.1102,64,53.34,3731.39,0,0,0
117,37,15.53,0.0628,89,65.49,199.34,0,1,0
117,38,1965.69,26.3396,59,44.82,1397.72,0,0,0
117,39,3706.49,16.3713,75,49.4,1231.91,0,0,0
117,40,33.36,0.093,80,58.45,1214.68,0,0,0
117,41,19.53,0.0986,66,53.89,1378.56,0,0,0
117,42,11.53,1.3828,86,60.26,0.0,0,0,0
117,43,27.74,1.7874,86,60.49,3303.21,0,0,0
117,44,70.05,11.6433,43,46.58,0.0,0,0,0
117,45,46.62,18.9725,68,54.48,2570.37,0,0,0
117,46,20.9,1.4782,79,58.21,4565.71,0,0,0
117,47,59.15,6.1966,70,55.22,4459.99,0,0,0
117,48,4347.66,7.9084,61,43.55,5562.49,0,0,0
117,49,16.67,2.2091,100,64.79,5201.12,0,0,0
117,50,5081.91,9.6594,53,40.69,2778.47,0,0,0
118,1,50.31,7.9425,63,52.84,4914.91,0,0,0
118,2,2685.11,21.5483,60,43.66,3219.64,0,0,0
118,3,1052.3,13.1155,57,47.89,1404.06,0,0,0
118,4,281.3,5.2969,80,56.48,1673.26,0,0,0
118,5,2092.61,16.8718,52,44.83,2897.4,0,1,0
118,6,11.76,0.0202,96,63.61,887.9,0,0,0
118,7,4198.22,28.2728,60,43.48,1399.74,0,0,0
118,8,8884.65,34.7868,44,37.3,5217.1,0,0,0
118,9,2601.31,17.6342,60,48.12,4350.4,0,1,0
118,10,4700.76,20.36,43,41.18,1647.05,0,1,0
118,11,195.42,45.1773,38,45.1,1378.58,0,0,0
118,12,185.65,22.4566,40,45.46,3063.15,0,0,0
118,13,5189.49,8.7045,64,44.86,3173.55,0,0,0
118,14,74.5,0.1175,51,52.8,3428.77,0,1,0
118,15,79.68,0.3164,68,54.5,6087.7,0,0,0
118,16,5274.61,16.5692,59,42.68,1149.51,0,0,0
118,17,185.04,1.1398,52,49.4,0.0,0,0,0
118,18,108.95,20.1685,65,57.38,2631.67,0,1,0
118,19,186.85,12.0181,41,46.02,6072.92,0,0,0
118,20,90.79,13.3783,65,53.62,4631.09,0,0,0
118,21,87.25,0.1548,79,62.43,2324.93,0,1,0
118,22,1211.96,18.7646,62,47.72,1394.83,0,0,0
118,23,8216.64,71.3361,43,38.04,472.22,0,0,0
118,24,92.29,0.2765,62,52.63,3598.19,0,0,0
118,25,106.94,14.4934,61,52.3,649.82,0,0,0
118,26,97.9,15.1431,63,52.84,2339.37,0,0,0
118,27,70.33,20.4669,78,57.63,1197.99,0,0,0
118,28,14624.68,85.6606,51,40.39,1497.31,0,0,0
118,29,21.89,0.0247,74,56.52,3287.72,0,0,0
118,30,9481.45,99.3423,35,35.96,3202.33,0,0,0
118,31,24.86,0.0213,88,60.91,3071.98,0,0,0
118,32,446.56,6.4343,99,62.0,1261.3,0,0,0
118,33,67.65,0.2131,68,54.71,4211.03,0,0,0
118,34,7623.33,55.7187,36,36.88,4128.0,0,0,0
118,35,24.22,0.0492,88,61.03,2637.51,0,0,0
118,36,112.84,6.8535,53,49.75,3703.68,0,0,0
118,37,15.53,3.8847,87,64.96,161.97,0,1,0
118,38,2512.3,26.3761,59,42.93,1392.71,0,0,0
118,39,4276.86,16.8668,61,43.71,1226.66,0,0,0
118,40,33.36,5.6796,71,55.69,1198.72,0,0,0
118,41,19.53,0.0986,71,55.44,1341.77,0,0,0
118,42,57.38,2.2351,77,56.7,0.0,0,0,0
118,43,556.91,1.9555,90,58.13,3300.91,0,0,0
118,44,3725.55,24.7969,38,35.53,0.0,0,0,0
118,45,46.62,11.8664,69,54.95,2535.73,0,0,0
118,46,646.79,2.3268,81,53.48,4555.67,0,0,0
118,47,59.15,0.2139,63,52.93,4425.57,0,0,0
118,48,4394.23,7.9004,60,43.36,5568.24,0,0,0
118,49,16.67,0.2316,93,62.62,5169.83,0,0,0
118,50,4987.65,9.6365,53,40.78,2789.56,0,0,0
119,1,50.31,8.9292,79,58.16,4879.24,0,0,0
119,2,57.0,0.3014,79,58.13,3172.05,0,0,0
119,3,56.62,0.1851,65,53.71,1368.83,0,0,0
119,4,23.12,0.3885,94,62.87,1651.47,0,0,0
119,5,48.98,7.3163,57,55.04,2865.27,0,1,0
119,6,322.8,1.3254,99,59.62,885.1,0,0,0
119,7,4061.17,27.6617,72,47.42,1396.5,0,0,0
119,8,165.93,0.4717,52,49.37,5181.33,0,0,0
119,9,65.16,0.2584,72,60.09,4315.66,0,1,0
119,10,1107.69,19.3003,62,54.56,1623.83,0,1,0
119,11,10199.9,66.0821,52,40.24,1373.82,0,0,0
119,12,185.65,34.6703,39,45.23,3031.05,0,0,0
119,13,110.14,0.1231,69,55.03,3146.3,0,0,0
119,14,74.5,3.7998,72,59.98,3394.03,0,1,0
119,15,79.68,11.7427,82,58.96,6071.38,0,0,0
119,16,104.16,15.6434,69,54.97,1110.67,0,0,0
119,17,9692.83,82.7896,52,40.25,0.0,0,0,0
119,18,3802.28,20.8346,76,54.89,2640.33,0,1,0
119,19,9605.58,78.0665,56,41.64,6066.0,0,0,0
119,20,3938.32,18.2419,74,48.83,4622.33,0,0,0
119,21,87.25,0.1548,94,67.61,2283.11,0,1,0
119,22,43.68,18.258,72,55.81,1357.99,0,0,0
119,23,8835.23,71.045,45,38.29,464.68,0,0,0
119,24,92.29,14.8883,70,55.31,3561.41,0,0,0
119,25,106.94,0.3333,67,54.39,615.24,0,0,0
119,26,97.9,15.3188,71,55.55,2306.76,0,0,0
119,27,2944.83,25.5726,85,52.6,1191.37,0,0,0
119,28,13175.31,84.0908,60,44.2,1488.34,0,0,0
119,29,21.89,0.0247,97,63.77,3247.91,0,0,0
119,30,11351.75,97.6323,45,37.58,3220.36,0,0,0
119,31,24.86,1.0247,91,61.81,3041.84,0,0,0
119,32,30.06,0.0984,99,64.38,1221.42,0,0,0
119,33,2490.72,14.6407,77,51.0,4215.94,0,0,0
119,34,9204.76,55.0705,45,37.96,4141.72,0,0,0
119,35,24.22,0.0492,101,65.06,2605.96,0,0,0
119,36,112.84,2.5512,66,53.94,3675.5,0,0,0
119,37,15.53,3.9077,95,68.1,135.31,0,1,0
119,38,49.9,0.3684,79,58.26,1351.41,0,0,0
119,39,3955.94,16.5647,70,47.05,1218.44,0,0,0
119,40,430.31,6.1665,89,59.13,1192.39,0,0,0
119,41,19.53,5.3479,90,61.75,1300.07,0,0,0
119,42,172.54,2.186,89,58.76,0.0,0,0,0
119,43,27.74,1.7169,99,64.64,3269.88,0,0,0
119,44,3740.76,24.4184,46,38.25,0.0,0,0,0
119,45,2160.36,19.6643,63,44.74,2529.42,0,0,0
119,46,20.9,0.0343,95,63.11,4515.93,0,0,0
119,47,2174.13,14.7294,75,50.38,4408.0,0,0,0
119,48,88.63,3.4056,75,56.76,5540.68,0,0,0
119,49,16.67,0.0362,96,63.65,5134.23,0,0,0
119,50,97.39,9.1595,70,55.13,2773.66,0,0,0
120,1,2162.06,9.3141,69,47.35,4867.86,0,0,0
120,2,2421.24,20.8354,77,49.85,3163.04,0,0,0
120,3,2739.3,13.0522,67,45.68,1374.25,0,0,0
120,4,23.12,0.0791,108,67.32,1621.87,0,0,0
120,5,48.98,15.7982,74,60.98,2830.45,0,1,0
120,6,11.76,1.0195,94,62.89,855.53,0,0,0
120,7,85.63,26.6394,85,60.11,1365.61,0,0,0
120,8,165.93,27.8505,64,53.38,5155.92,0,0,0
120,9,1001.9,16.5436,85,61.77,4295.63,0,1,0
120,10,100.58,12.1892,77,61.8,1584.72,0,1,0
120,11,195.42,1.3406,52,49.51,1337.67,0,0,0
120,12,185.65,39.9358,46,47.43,3008.28,0,0,0
120,13,5208.38,8.7216,64,44.92,3152.74,0,0,0
120,14,2388.94,7.8018,67,52.53,3379.23,0,1,0
120,15,79.68,14.7269,89,61.29,6041.94,0,0,0
120,16,104.16,1.6074,75,56.92,1073.71,0,0,0
120,17,7785.77,81.4238,60,44.58,0.0,0,0,0
120,18,108.95,6.958,85,64.71,2613.33,0,1,0
120,19,8929.5,77.1334,62,44.13,6058.08,0,0,0
120,20,90.79,12.705,68,54.69,4605.91,0,0,0
120,21,87.25,0.1548,99,69.59,2243.21,0,1,0
120,22,43.68,11.9322,76,57.26,1323.1,0,0,0
120,23,7121.47,71.2026,42,39.11,448.97,0,0,0
120,24,3708.65,19.3931,69,47.87,3548.97,0,0,0
120,25,3080.68,23.1237,71,50.49,594.4,0,0,0
120,26,97.9,0.3938,68,54.63,2272.16,0,0,0
120,27,2500.83,25.0461,94,56.7,1178.75,0,0,0
120,28,291.24,75.2745,63,53.09,1453.9,0,0,0
120,29,21.89,0.0247,95,63.18,3208.16,0,0,0
120,30,11163.38,96.9799,48,38.85,3234.34,0,0,0
120,31,24.86,0.0213,91,61.91,3022.24,0,0,0
120,32,30.06,5.8743,107,66.92,1187.56,0,0,0
120,33,3077.41,14.6641,79,50.17,4235.88,0,0,0
120,34,10116.57,56.1492,35,33.91,4148.61,0,0,0
120,35,24.22,0.0492,96,63.63,2572.46,0,0,0
120,36,112.84,6.9334,79,58.08,3659.26,0,0,0
120,37,108.72,3.927,97,67.62,122.21,0,1,0
120,38,49.9,24.7723,81,58.84,1312.14,0,0,0
120,39,3969.1,16.327,78,49.67,1214.99,0,0,0
120,40,33.36,0.093,103,65.74,1166.67,0,0,0
120,41,19.53,0.0986,91,61.79,1262.58,0,0,0
120,42,215.0,2.1794,95,59.93,0.0,0,0,0
120,43,27.74,0.0296,94,62.91,3253.21,0,0,0
120,44,3184.92,23.8892,57,43.12,0.0,0,0,0
120,45,46.62,0.2766,63,53.09,2490.78,0,0,0
120,46,20.9,0.0343,103,65.93,4471.68,0,0,0
120,47,59.15,8.1542,82,59.06,4372.9,0,0,0
120,48,3523.93,7.5736,78,50.86,5535.68,0,0,0
120,49,87.47,2.3029,104,65.3,5111.68,0,0,0
120,50,4288.46,9.1556,78,49.94,2784.5,0,0,0
121,1,2233.88,9.3437,68,46.72,4856.93,0,0,0
121,2,57.0,0.3014,78,57.94,3128.07,0,0,0
121,3,2757.32,13.1775,62,44.06,1387.99,0,0,0
121,4,23.12,0.0791,118,70.52,1606.06,0,0,0
121,5,48.98,0.2433,79,62.91,2795.45,0,1,0
121,6,319.61,1.305,103,60.91,865.49,0,0,0
121,7,3477.45,26.7673,87,53.43,1354.43,0,0,0
121,8,8189.99,33.5056,63,44.4,5159.1,0,0,0
121,9,2198.64,16.6783,83,57.8,4286.76,0,1,0
121,10,100.58,18.1672,80,63.06,1539.59,0,1,0
121,11,6254.48,64.3786,64,47.6,1319.7,0,0,0
121,12,9373.58,39.8265,59,42.87,3021.29,0,0,0
121,13,4144.75,8.5527,68,48.08,3144.31,0,0,0
121,14,74.5,2.9519,64,57.45,3340.59,0,1,0
121,15,3181.53,20.9508,97,56.92,6047.37,0,0,0
121,16,4474.5,15.8489,80,50.86,1065.1,0,0,0
121,17,9055.88,80.7957,64,44.83,0.0,0,0,0
121,18,108.95,0.3168,80,63.18,2582.48,0,1,0
121,19,186.85,73.7166,65,53.48,6027.8,0,0,0
121,20,3881.82,17.4443,76,49.78,4597.78,0,0,0
121,21,87.25,0.1548,108,72.63,2198.81,0,1,0
121,22,43.68,12.9567,74,56.6,1284.08,0,0,0
121,23,171.61,28.0604,61,52.32,414.62,0,0,0
121,24,3848.15,18.8135,84,52.31,3538.02,0,0,0
121,25,3254.86,22.803,79,52.9,576.82,0,0,0
121,26,97.9,0.3938,78,57.77,2237.2,0,0,0
121,27,70.33,25.1638,89,61.29,1148.2,0,0,0
121,28,13939.46,83.1835,67,45.69,1446.31,0,0,0
121,29,683.93,1.6342,94,57.52,3201.14,0,0,0
121,30,208.74,63.9962,53,49.8,3199.4,0,0,0
121,31,24.86,0.0213,92,62.35,2989.31,0,0,0
121,32,1033.5,6.6044,91,56.01,1183.64,0,0,0
121,33,67.65,0.2131,82,58.97,4217.16,0,0,0
121,34,177.57,35.4731,41,45.78,4123.6,0,0,0
121,35,24.22,2.1786,109,67.76,2532.21,0,0,0
121,36,112.84,0.1102,85,59.91,3640.97,0,0,0
121,37,15.53,3.9657,85,64.66,93.74,0,1,0
121,38,49.9,14.9837,86,60.37,1274.8,0,0,0
121,39,4011.41,16.522,71,47.53,1207.13,0,0,0
121,40,158.53,5.929,112,68.0,1156.95,0,0,0
121,41,19.53,0.0986,99,64.44,1218.49,0,0,0
121,42,11.53,0.0329,98,64.31,0.0,0,0,0
121,43,27.74,0.0296,107,67.01,3239.14,0,0,0
121,44,70.05,22.5034,69,54.98,162.51,0,0,0
121,45,1933.0,19.5802,64,45.91,2476.38,0,0,0
121,46,20.9,0.0343,96,63.6,4429.79,0,0,0
121,47,327.88,14.1397,89,60.56,4350.72,0,0,0
121,48,88.63,0.1109,90,61.5,5506.11,0,0,0
121,49,16.67,2.2664,110,67.96,5085.99,0,0,0
121,50,97.39,0.1333,80,58.58,2761.59,0,0,0
122,1,50.31,9.1376,62,52.54,4820.46,0,0,0
122,2,57.0,20.7523,68,54.45,3091.39,0,0,0
122,3,463.16,13.2174,51,47.92,1366.13,0,0,0
122,4,490.0,5.2184,95,59.63,1602.58,0,0,0
122,5,1820.19,15.9464,75,54.64,2787.49,0,1,0
122,6,242.94,1.3163,92,58.84,864.3,0,0,0
122,7,2981.36,27.6293,71,49.49,1344.29,0,0,0
122,8,165.93,32.5159,58,51.5,5143.71,0,0,0
122,9,65.16,2.2652,77,62.22,4245.54,0,1,0
122,10,100.58,18.2516,72,60.54,1504.84,0,1,0
122,11,7514.36,65.6085,55,43.56,1305.69,0,0,0
122,12,185.65,13.3775,53,49.64,2997.62,0,0,0
122,13,5548.79,8.8345,57,42.25,3142.1,0,0,0
122,14,74.5,0.1175,64,57.85,3301.92,0,1,0
122,15,79.68,4.6302,89,61.2,6022.93,0,0,0
122,16,104.16,14.8113,69,54.99,1026.26,0,0,0
122,17,185.04,71.7207,58,51.41,0.0,0,0,0
122,18,108.95,20.1547,69,59.34,2565.18,0,1,0
122,19,186.85,69.3683,61,52.45,5989.23,0,0,0
122,20,3602.72,18.2443,74,49.48,4609.33,0,0,0
122,21,87.25,0.1548,94,68.22,2161.18,0,1,0
122,22,43.68,0.2649,65,53.55,1243.29,0,0,0
122,23,9018.35,70.2883,51,39.94,409.94,0,0,0
122,24,92.29,18.993,68,54.58,3509.04,0,0,0
122,25,4412.47,23.0749,74,49.39,563.02,0,0,0
122,26,97.9,12.3543,73,56.03,2200.34,0,0,0
122,27,3127.17,25.9096,78,50.06,1140.06,0,0,0
122,28,14914.35,85.0991,55,41.44,1441.37,0,0,0
122,29,21.89,1.6125,81,58.79,3172.77,0,0,0
122,30,11033.39,97.4772,45,38.04,3204.03,0,0,0
122,31,24.86,0.0213,93,62.46,2961.53,0,0,0
122,32,1022.34,6.7579,79,52.05,1174.59,0,0,0
122,33,2920.96,14.7571,75,49.18,4220.66,0,0,0
122,34,10194.06,56.4512,32,32.86,4137.94,0,0,0
122,35,24.22,0.0492,103,65.66,2492.18,0,0,0
122,36,5480.88,7.7685,67,45.8,3647.62,0,0,0
122,37,15.53,0.0628,83,64.24,60.71,0,1,0
122,38,49.9,19.1634,78,57.78,1239.85,0,0,0
122,39,86.58,0.2366,68,54.47,1166.24,0,0,0
122,40,812.97,6.0075,107,62.77,1162.54,0,0,0
122,41,19.53,6.3207,89,61.35,1178.94,0,0,0
122,42,67.91,2.1469,98,63.4,0.0,0,0,0
122,43,27.74,0.0296,99,64.51,3223.66,0,0,0
122,44,3470.58,23.7151,61,43.73,157.33,0,0,0
122,45,46.62,19.816,56,50.71,2446.41,0,0,0
122,46,759.16,2.3362,82,52.79,4423.94,0,0,0
122,47,59.15,9.7131,74,56.53,4320.1,0,0,0
122,48,3717.95,7.5811,79,50.66,5509.65,0,0,0
122,49,16.67,0.0362,97,63.94,5048.25,0,0,0
122,50,97.39,0.1333,76,57.09,2741.63,0,0,0
123,1,50.31,0.1332,54,50.05,4784.26,0,0,0
123,2,2331.15,21.5983,57,43.87,3080.56,0,0,0
123,3,56.62,0.1851,57,51.06,1347.69,0,0,0
123,4,23.12,0.0791,93,62.56,1582.86,0,0,0
123,5,1720.84,16.1396,69,52.83,2780.56,0,1,0
123,6,11.76,0.0202,94,62.9,853.97,0,0,0
123,7,3536.15,27.5656,72,48.66,1332.46,0,0,0
123,8,165.93,28.983,48,48.32,5118.02,0,0,0
123,9,65.16,16.8527,69,59.66,4213.68,0,1,0
123,10,982.79,19.1212,64,56.28,1471.24,0,1,0
123,11,195.42,51.0475,59,51.73,1263.01,0,0,0
123,12,185.65,36.3018,43,46.71,2966.2,0,0,0
123,13,5721.0,8.984,48,38.96,3139.84,0,0,0
123,14,74.5,0.1175,52,53.58,3269.99,0,1,0
123,15,79.68,9.379,80,58.47,6000.87,0,0,0
123,16,875.3,15.8905,66,52.53,999.48,0,0,0
123,17,10006.07,83.9733,45,37.59,0.0,0,0,0
123,18,108.95,15.6262,55,54.9,2548.97,0,1,0
123,19,9867.88,79.4927,47,38.39,5982.26,0,0,0
123,20,4121.21,18.6599,63,45.12,4619.23,0,0,0
123,21,87.25,9.7719,77,62.29,2138.04,0,1,0
123,22,43.68,0.2649,55,50.28,1430.9,0,0,0
123,23,9178.28,71.5098,42,36.8,400.83,0,0,0
123,24,4783.81,19.9833,55,41.19,3506.41,0,0,0
123,25,106.94,23.1028,58,51.34,530.88,0,0,0
123,26,97.9,27.3296,61,52.3,2168.1,0,0,0
123,27,70.33,12.4096,71,55.7,1101.14,0,0,0
123,28,14262.42,85.8875,51,40.35,1435.29,0,0,0
123,29,21.89,0.0247,95,63.33,3128.8,0,0,0
123,30,208.74,84.3746,51,49.25,3174.38,0,0,0
123,31,909.32,1.4552,83,52.89,2966.16,0,0,0
123,32,1019.3,6.6817,85,54.05,1167.99,0,0,0
123,33,67.65,0.2131,63,52.98,4193.69,0,0,0
123,34,177.57,53.1004,39,45.17,4109.76,0,0,0
123,35,830.24,3.3275,85,54.0,2483.63,0,0,0
123,36,5296.42,7.8819,56,42.63,3644.6,0,0,0
123,37,15.53,3.9943,80,63.39,33.44,0,1,0
123,38,2105.43,25.5394,75,49.32,1228.52,0,0,0
123,39,86.58,8.1933,66,54.04,1131.7,0,0,0
123,40,909.08,6.1303,96,58.85,1177.06,0,0,0
123,41,19.53,6.6289,82,59.21,1149.21,0,0,0
123,42,228.87,2.1921,88,57.58,0.0,0,0,0
123,43,27.74,0.0296,94,63.05,3196.48,0,0,0
123,44,3099.18,23.8838,57,43.16,145.64,0,0,0
123,45,46.62,7.0743,62,52.5,2409.94,0,0,0
123,46,20.9,0.0343,82,59.05,4386.74,0,0,0
123,47,2357.45,15.2576,60,44.9,4304.84,0,0,0
123,48,88.63,0.1109,75,56.95,5497.34,0,0,0
123,49,16.67,0.0362,85,60.09,5015.15,0,0,0
123,50,97.39,0.1333,63,52.89,2710.56,0,0,0
124,1,755.09,9.3211,60,49.55,4761.74,0,0,0
124,2,57.0,0.3014,60,52.16,3039.93,0,0,0
124,3,2470.24,13.4389,50,41.07,1356.35,0,0,0
124,4,887.78,5.4824,76,50.32,1599.67,0,0,0
124,5,48.98,4.8709,66,58.56,2746.04,0,1,0
124,6,11.76,0.0202,89,61.37,826.3,0,0,0
124,7,3932.29,27.6958,71,47.37,1326.5,0,0,0
124,8,165.93,22.3122,43,46.66,5106.18,0,0,0
124,9,2280.78,17.3455,62,50.58,4202.17,0,1,0
124,10,3884.16,19.5632,57,48.14,1462.88,0,1,0
124,11,9954.87,65.4177,57,42.12,1258.09,0,0,0
124,12,185.65,17.469,46,47.45,2946.67,0,0,0
124,13,5986.58,9.1075,42,36.51,3156.44,0,0,0
124,14,74.5,0.1175,59,56.18,3235.72,0,1,0
124,15,2976.12,21.6937,80,51.73,6005.54,0,0,0
124,16,5044.91,16.2811,68,46.0,996.39,0,0,0
124,17,7094.86,82.8519,50,42.12,0.0,0,0,0
124,18,108.95,12.4155,56,55.39,2536.21,0,1,0
124,19,10378.04,80.5246,40,35.77,5978.0,0,0,0
124,20,90.79,17.224,66,53.99,4609.73,0,0,0
124,21,87.25,10.0026,76,62.16,2105.8,0,1,0
124,22,43.68,0.2649,61,52.26,1388.16,0,0,0
124,23,8810.42,71.974,38,36.01,388.58,0,0,0
124,24,92.29,0.2765,51,49.09,3468.22,0,0,0
124,25,106.94,22.0991,52,49.54,490.53,0,0,0
124,26,3107.15,28.32,53,44.18,2149.34,0,0,0
124,27,70.33,0.3761,59,51.65,1062.66,0,0,0
124,28,15623.76,86.5926,46,38.14,1428.61,0,0,0
124,29,562.64,1.6189,94,58.59,3117.6,0,0,0
124,30,10640.5,96.6697,50,39.69,3176.42,0,0,0
124,31,24.86,0.0213,84,59.81,2937.4,0,0,0
124,32,30.06,0.0984,92,62.21,1128.35,0,0,0
124,33,3391.6,15.2039,61,43.59,4211.76,0,0,0
124,34,177.57,51.4875,26,41.16,4094.0,0,0,0
124,35,734.73,3.288,88,55.68,2471.67,0,0,0
124,36,5615.73,7.8922,58,42.53,3651.9,0,0,0
124,37,15.53,0.0628,89,66.61,0.0,0,1,0
124,38,49.9,11.3173,72,55.98,1191.67,0,0,0
124,39,4146.07,16.7774,64,44.71,1345.06,0,0,0
124,40,33.36,5.8841,93,62.66,1158.49,0,0,0
124,41,19.53,4.2268,88,61.1,1111.79,0,0,0
124,42,39.52,2.1798,80,57.88,0.0,0,0,0
124,43,27.74,1.5252,91,62.01,3184.81,0,0,0
124,44,3191.13,23.7406,60,44.06,136.78,0,0,0
124,45,1549.13,19.5016,65,47.96,2392.54,0,0,0
124,46,728.59,2.3666,76,51.05,4379.95,0,0,0
124,47,1856.94,15.2635,55,44.92,4290.29,0,0,0
124,48,4075.94,7.6636,76,49.04,5496.45,0,0,0
124,49,656.97,2.5292,72,48.87,5011.91,0,0,0
124,50,3669.29,9.4366,56,43.99,2706.23,0,0,0
125,1,50.31,0.1332,67,54.26,4718.77,0,0,0
125,2,57.0,19.011,77,57.33,3005.02,0,0,0
125,3,950.09,13.0179,63,50.23,1360.59,0,0,0
125,4,758.89,5.3143,88,55.34,1602.89,0,0,0
125,5,1885.36,16.092,69,52.47,2740.6,0,1,0
125,6,11.76,1.1816,90,61.47,811.71,0,0,0
125,7,85.63,10.9738,85,59.87,1589.3,0,0,0
125,8,3022.54,33.6059,53,46.71,5101.08,0,0,0
125,9,65.16,12.2149,69,60.04,4165.42,0,1,0
125,10,3901.61,19.4448,57,48.42,1454.74,0,1,0
125,11,9474.78,64.8439,61,43.9,1246.21,0,0,0
125,12,185.65,0.5561,54,50.1,2926.78,0,0,0
125,13,5108.43,8.7421,61,44.2,3171.9,0,0,0
125,14,2940.24,7.9054,60,49.21,3230.1,0,1,0
125,15,79.68,21.3083,70,55.29,5994.24,0,0,0
125,16,104.16,0.2312,71,55.56,957.48,0,0,0
125,17,8480.38,81.4682,60,43.9,0.0,0,0,0
125,18,108.95,12.9969,76,62.26,2508.18,0,1,0
125,19,186.85,68.2728,46,47.39,5939.99,0,0,0
125,20,90.79,9.3629,73,56.19,4594.43,0,0,0
125,21,87.25,2.7361,85,65.43,2068.51,0,1,0
125,22,43.68,11.0511,70,55.36,1351.37,0,0,0
125,23,171.61,62.3843,66,53.97,351.95,0,0,0
125,24,4480.78,14.546,59,43.09,3456.2,0,0,0
125,25,5507.86,24.0209,56,41.64,485.75,0,0,0
125,26,4272.42,27.6248,69,47.12,2136.08,0,0,0
125,27,3396.71,26.7002,64,44.65,1057.14,0,0,0
125,28,15617.07,86.3674,48,38.59,1424.11,0,0,0
125,29,352.08,1.571,100,62.2,3101.02,0,0,0
125,30,208.74,91.4564,55,50.48,3149.31,0,0,0
125,31,24.86,0.0213,77,57.46,2920.37,0,0,0
125,32,30.06,5.7024,100,64.94,1094.7,0,0,0
125,33,67.65,10.1373,59,51.8,4174.3,0,0,0
125,34,177.57,49.2315,52,49.46,4053.25,0,0,0
125,35,272.62,3.1427,107,65.19,2453.68,0,0,0
125,36,2835.78,7.6257,70,50.77,3635.57,0,0,0
125,37,15.53,3.6335,97,69.55,0.0,0,1,0
125,38,1154.87,25.534,73,52.14,1168.81,0,0,0
125,39,86.58,6.5015,75,56.94,1310.2,0,0,0
125,40,916.78,6.1672,93,57.81,1154.13,0,0,0
125,41,19.53,0.0986,112,68.76,1065.12,0,0,0
125,42,11.53,1.7143,91,61.89,0.0,0,0,0
125,43,27.74,1.7916,100,64.93,3161.19,0,0,0
125,44,70.05,13.823,70,55.38,99.99,0,0,0
125,45,46.62,0.2766,74,56.58,2355.62,0,0,0
125,46,765.87,2.3445,83,52.81,4376.34,0,0,0
125,47,2874.89,15.2982,59,43.2,4282.51,0,0,0
125,48,88.63,7.2081,80,58.51,5481.29,0,0,0
125,49,16.67,0.0362,77,57.52,4979.09,0,0,0
125,50,3876.1,9.4683,60,45.05,2712.06,0,0,0
126,1,2145.86,9.4927,57,43.66,4702.33,0,0,0
126,2,1579.86,21.0669,67,49.44,2985.63,0,0,0
126,3,56.62,0.1851,65,53.57,1334.71,0,0,0
126,4,207.16,5.2088,91,60.57,1599.27,0,0,0
126,5,48.98,11.552,68,59.61,2708.11,0,1,0
126,6,11.76,0.0202,96,63.53,801.14,0,0,0
126,7,85.63,12.0165,78,57.87,1556.44,0,0,0
126,8,165.93,28.6258,49,48.54,5083.25,0,0,0
126,9,65.16,16.3947,62,57.69,4133.13,0,1,0
126,10,4297.61,19.6641,53,46.41,1452.15,0,1,0
126,11,195.42,49.8448,49,48.52,1389.87,0,0,0
126,12,185.65,0.5561,53,49.77,2904.86,0,0,0
126,13,5449.16,8.7976,59,42.88,3173.56,0,0,0
126,14,74.5,0.1175,49,53.19,3200.36,0,1,0
126,15,79.68,20.8978,73,56.31,5969.75,0,0,0
126,16,1949.66,16.2876,62,49.58,936.49,0,0,0
126,17,185.04,75.2409,50,48.84,0.0,0,0,0
126,18,108.95,10.2909,73,61.55,2493.71,0,1,0
126,19,10330.99,81.0075,37,34.74,5933.33,0,0,0
126,20,4486.78,18.7634,61,43.64,4611.2,0,0,0
126,21,87.25,9.4508,76,62.67,2040.48,0,1,0
126,22,43.68,14.3648,62,52.53,1437.34,0,0,0
126,23,8382.7,68.8417,62,43.95,464.67,0,0,0
126,24,2224.06,19.4937,63,48.81,3439.39,0,0,0
126,25,4432.99,23.6764,61,45.05,473.28,0,0,0
126,26,3981.97,27.5759,69,47.73,2121.72,0,0,0
126,27,70.33,10.3581,64,53.18,1018.5,0,0,0
126,28,291.24,84.9004,45,47.12,1391.36,0,0,0
126,29,21.89,0.0247,92,62.42,3063.46,0,0,0
126,30,208.74,85.3314,48,48.04,3122.96,0,0,0
126,31,24.86,0.0213,74,56.54,2895.87,0,0,0
126,32,30.06,2.8227,93,62.5,1057.13,0,0,0
